14 56 8254 334
182 190 8260 74
502 837 8315 208
518 547 8326 465
489 518 8326 874
518 534 8326 873
40 563 8336 100
148 524 8368 975
1 110 8372 471
629 1037 8374 121
184 187 8405 154
705 808 8418 78
320 352 8419 115
1021 1065 8440 66
165 606 8462 935
767 1002 8468 147
772 815 8511 87
534 547 8520 659
489 534 8520 1197
136 164 8534 64
519 522 8550 218
148 524 8562 102
182 227 8605 286
184 212 8614 191
883 929 8619 169
713 841 8635 105
902 1017 8648 214
320 352 8662 80
155 229 8683 63
762 1040 8732 180
245 333 8759 642
181 230 8793 541
25 52 8820 4643
367 453 8822 410
417 453 8822 126
320 352 8823 70
184 212 8830 126
122 219 8835 826
139 237 8840 403
136 238 8855 61
148 524 8873 244
689 729 8889 294
689 696 8889 688
611 689 8889 689
500 590 8891 67
318 320 8907 69
167 229 8914 146
225 229 8914 146
154 229 8915 114
763 971 8917 66
713 841 8932 168
0 19 8938 226
44 563 8970 296
234 545 9011 1530
899 950 9044 338
950 952 9044 338
942 950 9044 338
902 950 9044 73
873 950 9044 338
950 964 9044 338
904 950 9044 338
937 950 9044 338
855 950 9044 338
982 1036 9061 68
293 660 9067 2689
519 522 9087 119
264 267 9097 91
611 729 9119 524
696 729 9119 524
154 225 9122 321
78 688 9125 505
154 167 9129 335
806 825 9138 429
733 806 9138 1871
793 806 9138 598
806 836 9138 429
787 806 9138 273
182 190 9192 527
184 212 9197 78
475 879 9208 267
75 549 9224 132
611 696 9229 1192
208 213 9238 86
697 706 9287 92
873 964 9316 3260
902 964 9316 345
952 964 9316 2571
942 964 9316 3260
855 964 9316 3260
899 964 9316 3260
937 964 9316 2449
904 964 9316 2329
455 766 9317 6022
519 522 9322 109
367 417 9326 630
136 200 9345 184
1 19 9356 437
75 549 9366 72
308 332 9394 91
129 190 9400 178
598 607 9415 85
518 971 9463 87
184 212 9491 128
1011 1012 9514 109
537 802 9547 1568
417 480 9587 66
318 320 9609 240
873 904 9610 2623
899 904 9610 2623
904 952 9610 2623
855 899 9610 3859
855 873 9610 3740
855 952 9610 2865
899 942 9610 4357
899 937 9610 2743
899 902 9610 639
899 951 9610 309
873 942 9610 3740
873 937 9610 2743
873 902 9610 639
873 951 9610 309
951 952 9610 309
937 952 9610 2742
902 952 9610 639
942 952 9610 2865
1 86 9612 87
873 899 9620 3750
873 952 9622 2877
899 952 9637 2892
129 240 9649 3672
792 818 9664 334
293 660 9690 368
417 480 9711 93
598 607 9713 142
197 219 9714 257
182 190 9720 90
689 703 9725 265
489 547 9726 1865
547 571 9726 205
148 524 9751 60
770 818 9768 80
767 843 9782 466
126 165 9814 83
904 937 9823 2836
904 942 9823 2836
902 904 9823 852
942 951 9825 524
855 942 9825 4074
855 902 9826 855
902 951 9826 525
855 937 9826 2959
855 904 9826 2839
904 951 9826 525
937 951 9826 525
51 698 9828 149
16 86 9845 255
0 86 9845 255
902 942 9853 882
937 942 9865 2998
902 937 9871 900
245 246 9883 523
245 250 9883 318
892 920 9905 2146
920 956 9905 1306
857 920 9905 2146
894 920 9905 106
0 16 9955 908
629 693 9959 70
274 327 10001 121
1030 1076 10026 65
197 219 10073 104
787 836 10076 1211
787 793 10076 1211
780 787 10076 958
787 825 10076 1211
733 787 10076 1211
775 787 10076 93
293 660 10095 257
520 578 10104 94
44 563 10105 178
320 1097 10139 219
550 552 10162 82
466 1071 10170 298
475 757 10185 81
489 566 10219 519
514 566 10219 373
566 571 10219 519
857 892 10225 2929
892 956 10225 1626
892 894 10225 426
780 1046 10227 64
836 1046 10227 64
775 1046 10227 64
733 1046 10227 64
793 1046 10227 64
825 1046 10227 64
792 818 10264 471
629 693 10270 187
367 477 10284 101
246 250 10309 744
244 250 10309 478
488 491 10336 945
827 962 10341 128
434 445 10341 329
560 638 10347 64
857 956 10358 1759
857 894 10358 559
1 43 10370 272
780 836 10386 1268
775 780 10386 403
733 780 10386 1268
780 793 10386 1268
780 825 10386 1268
737 787 10412 86
244 246 10465 634
344 1080 10481 263
733 793 10482 1942
793 825 10482 1773
775 793 10482 499
825 836 10482 2567
733 836 10482 1773
775 836 10482 499
940 951 10485 688
951 965 10485 688
876 965 10485 2148
855 965 10485 688
956 965 10485 141
894 965 10485 141
940 956 10485 141
855 940 10485 688
876 940 10485 2148
894 940 10485 141
940 965 10499 3091
410 437 10503 95
44 537 10528 591
367 466 10528 155
793 836 10532 1823
44 747 10538 194
832 970 10539 98
184 219 10553 464
219 220 10557 472
56 577 10565 962
610 663 10572 999
610 648 10572 1371
733 825 10584 1875
775 825 10584 601
182 190 10586 682
366 466 10604 95
876 951 10608 811
894 951 10608 264
855 951 10608 1307
951 956 10608 264
537 802 10610 74
63 698 10644 395
855 876 10652 855
855 894 10652 308
855 956 10652 308
918 952 10673 94
733 775 10698 715
648 663 10720 1147
489 571 10744 1223
489 514 10744 898
978 986 10786 180
514 571 10794 948
75 584 10818 131
419 487 10840 85
122 144 10900 1000
126 152 10910 370
1006 1034 10917 147
126 491 10997 73
25 584 11010 156
61 621 11054 677
40 535 11063 62
560 1008 11091 171
144 183 11120 70
197 219 11124 555
894 956 11142 1343
876 894 11142 798
854 894 11142 495
40 747 11157 110
61 621 11172 66
152 491 11175 162
257 873 11201 1466
0 73 11203 492
13 73 11203 492
650 656 11259 3950
147 194 11290 65
212 220 11296 666
763 793 11308 102
40 535 11335 166
184 212 11337 1665
0 13 11358 1017
293 660 11406 1006
783 973 11440 79
876 956 11446 1102
854 956 11446 799
318 320 11470 323
123 140 11483 509
519 522 11498 2043
126 165 11511 140
126 601 11523 165
855 957 11525 161
80 108 11570 172
0 34 11585 144
766 816 11593 159
184 212 11602 170
370 993 11625 166
174 523 11640 108
318 320 11653 61
56 73 11664 215
488 507 11730 1423
745 758 11759 214
293 660 11776 71
818 825 11785 96
61 621 11801 495
174 208 11845 107
519 522 11852 110
244 343 11863 660
992 1095 11868 69
257 873 11959 100
240 1051 11966 133
61 621 12046 126
318 320 12110 349
519 536 12126 70
672 726 12175 88
537 832 12240 238
640 686 12251 163
308 332 12271 299
537 802 12285 414
74 101 12311 62
514 571 12313 267
234 529 12350 177
30 38 12391 60
257 873 12402 94
857 870 12408 841
140 148 12430 211
61 621 12430 316
155 167 12447 72
937 942 12453 165
301 1055 12467 190
854 865 12472 354
865 876 12472 354
293 660 12494 394
37 86 12523 163
147 176 12557 1080
132 212 12620 446
155 225 12665 160
293 660 12688 125
580 593 12704 707
489 593 12704 707
493 593 12704 707
184 212 12712 75
748 1003 12722 182
126 491 12755 98
489 493 12790 958
493 580 12790 958
122 176 12809 267
537 802 12819 79
491 545 12838 124
640 686 12849 322
989 1032 12861 72
489 580 12883 1236
274 1094 12916 262
122 185 12935 146
34 69 12948 103
500 712 12949 83
33 120 12955 67
308 332 12964 606
369 422 12970 492
854 876 12972 2325
455 816 12973 99
257 873 12994 85
283 295 12996 64
716 986 13007 231
293 660 13069 73
108 1042 13077 169
516 747 13091 286
184 220 13122 3456
344 991 13126 132
455 816 13127 96
147 168 13136 91
40 535 13141 90
733 850 13213 1353
733 833 13213 599
640 693 13223 228
629 640 13224 229
0 95 13252 433
768 824 13280 69
126 548 13281 91
168 194 13304 128
732 850 13308 121
833 850 13308 694
123 185 13323 403
34 841 13324 356
367 440 13353 556
293 660 13359 81
257 873 13366 93
40 535 13426 186
732 833 13429 242
59 648 13431 2152
514 571 13447 556
25 584 13481 2140
488 524 13486 676
61 621 13503 100
59 648 13534 62
34 841 13539 160
254 344 13545 77
240 1035 13545 117
164 237 13549 127
640 686 13550 318
168 194 13585 61
367 404 13650 94
366 367 13651 95
366 404 13652 207
155 225 13670 210
308 332 13699 101
182 190 13730 564
164 200 13754 93
257 873 13794 73
859 905 13829 888
369 422 13834 97
514 571 13840 71
25 584 13841 71
293 660 13846 96
910 1094 13881 155
989 1067 13887 75
59 648 13909 284
436 466 13932 71
108 1005 14009 276
167 225 14023 66
320 352 14027 360
419 487 14039 292
59 648 14058 94
514 571 14102 71
876 1001 14113 65
907 1001 14113 65
855 1001 14113 65
330 365 14208 125
308 332 14215 167
187 994 14263 142
185 994 14263 142
855 907 14263 2095
876 907 14263 1314
640 686 14283 67
166 601 14316 179
185 187 14318 690
166 491 14327 178
257 873 14330 95
514 571 14332 91
410 466 14335 96
122 169 14356 574
297 891 14371 738
626 642 14389 62
689 703 14401 4322
367 733 14401 64
2 560 14402 142
274 283 14410 194
735 801 14416 1228
244 309 14434 353
297 309 14434 85
424 1063 14456 299
293 660 14471 119
0 17 14513 640
842 1094 14551 187
166 601 14636 214
166 491 14641 229
732 733 14649 66
934 950 14696 70
994 1069 14705 97
938 1014 14719 72
534 581 14745 81
499 638 14810 1887
406 433 14820 73
537 802 14861 1971
168 235 14871 71
745 767 14882 69
758 767 14887 79
309 324 14896 109
197 219 14903 82
293 660 14923 313
34 841 14936 1113
257 873 14986 94
640 686 15007 90
244 276 15010 595
276 297 15010 594
736 805 15013 123
166 491 15026 264
166 601 15031 264
932 1019 15035 214
23 44 15046 72
223 548 15054 188
147 168 15060 173
990 1055 15077 166
293 660 15103 102
713 841 15115 151
330 365 15115 787
649 706 15126 138
197 219 15130 136
745 758 15143 1321
499 560 15152 70
244 297 15198 849
783 836 15201 170
320 352 15216 830
40 535 15240 1442
891 976 15245 816
855 891 15245 817
876 891 15245 817
140 867 15297 2861
537 802 15303 75
2 20 15320 60
61 621 15359 1717
410 436 15376 77
320 352 15398 67
318 352 15399 72
126 152 15422 807
293 660 15425 113
745 758 15434 68
499 560 15464 271
1011 1012 15485 90
396 996 15485 127
9 793 15505 134
293 660 15517 62
72 119 15553 6479
389 455 15561 2225
455 816 15570 2332
410 436 15573 72
166 491 15579 229
166 601 15585 240
118 1092 15622 120
412 420 15634 82
738 815 15644 138
53 663 15653 250
318 320 15662 391
427 996 15721 140
915 1095 15734 214
987 1002 15747 126
61 621 15763 150
370 436 15765 75
370 436 15913 72
56 119 15915 224
611 616 15922 297
640 686 15956 389
855 976 15961 1718
876 976 15961 1718
154 198 15971 1030
995 997 15979 179
72 119 16010 70
410 437 16037 192
807 833 16051 416
639 641 16051 1484
184 212 16074 352
244 335 16084 130
192 1016 16157 238
136 237 16183 383
903 942 16200 101
166 601 16202 242
166 491 16214 248
162 169 16255 61
148 169 16259 69
855 876 16329 3380
537 802 16354 588
254 344 16360 292
147 506 16363 1043
443 1090 16369 154
447 468 16384 87
166 234 16417 188
25 584 16457 80
197 219 16513 968
494 514 16528 605
923 962 16541 4084
825 850 16542 106
733 778 16571 1111
1072 1097 16584 63
154 198 16590 181
537 802 16616 61
308 332 16638 2309
616 689 16647 146
14 101 16653 451
0 101 16653 512
427 1023 16659 167
197 219 16666 68
123 212 16706 256
293 660 16710 1027
732 778 16717 161
153 235 16720 65
40 535 16741 212
25 584 16753 84
165 606 16759 7871
226 569 16764 4018
855 889 16780 470
237 238 16787 142
0 14 16817 615
733 778 16859 152
75 584 16877 82
166 548 16888 92
616 689 16910 64
122 139 16950 510
139 212 16950 252
136 139 16950 571
1031 1045 16967 77
374 814 16970 73
119 543 16997 106
148 162 17118 4229
616 689 17133 95
244 318 17140 475
166 223 17174 226
732 778 17184 344
75 584 17189 239
122 212 17206 508
122 136 17206 766
738 815 17228 1367
136 212 17232 534
10 1012 17256 151
679 691 17265 855
32 691 17267 874
616 689 17270 93
115 117 17302 920
733 778 17314 134
981 1031 17351 73
537 802 17369 198
732 778 17379 86
136 1059 17384 110
75 584 17401 69
154 198 17411 404
23 44 17413 130
220 512 17413 135
129 240 17427 85
616 689 17443 83
40 535 17470 683
540 547 17496 1666
293 660 17523 281
748 821 17541 156
92 971 17571 276
738 815 17580 90
1 105 17599 339
129 576 17606 74
174 230 17610 81
126 152 17626 73
488 572 17634 611
122 172 17647 75
768 793 17695 84
321 681 17716 9911
166 491 17751 569
25 584 17752 316
166 601 17756 571
101 118 17765 1020
132 197 17774 9943
1 72 17790 97
1013 1054 17818 143
320 352 17851 2096
182 190 17877 78
257 281 17904 205
713 841 17922 2516
286 355 17932 60
254 344 17998 748
166 491 18035 136
396 1048 18087 183
123 172 18092 453
514 571 18118 3629
518 971 18123 81
1038 1065 18125 75
317 656 18131 73
23 40 18136 104
1035 1074 18153 139
153 194 18188 323
1064 1092 18190 192
640 686 18210 367
166 491 18222 114
516 832 18223 175
516 537 18223 174
166 601 18234 115
166 548 18235 115
571 580 18269 101
376 847 18327 99
43 111 18339 506
802 832 18348 526
537 832 18349 389
516 832 18353 79
516 537 18361 86
136 212 18433 75
172 212 18436 76
136 181 18437 76
172 181 18440 76
640 686 18452 104
353 656 18464 189
115 117 18486 825
293 660 18489 563
537 802 18543 584
205 238 18553 75
535 747 18599 88
244 305 18655 435
305 349 18655 95
349 365 18655 95
244 365 18655 435
732 766 18680 659
537 802 18687 69
514 571 18779 74
640 686 18802 91
737 787 18822 1140
26 60 18840 295
551 593 18858 617
182 190 18866 118
61 621 18907 107
223 529 18948 2860
166 601 18967 60
166 548 18967 60
314 778 18967 78
308 778 18967 77
640 686 18986 102
370 1044 19008 179
629 693 19076 8704
245 321 19083 933
1041 1048 19092 109
115 117 19128 180
132 228 19135 930
122 132 19135 930
132 240 19135 111
227 228 19135 1656
134 228 19135 1637
164 228 19135 784
122 134 19135 1072
134 240 19135 111
122 164 19135 784
164 240 19135 111
122 227 19135 1072
227 240 19135 111
521 592 19162 412
132 227 19179 974
132 134 19184 979
132 164 19184 832
134 227 19206 1708
164 227 19207 856
166 548 19210 126
166 601 19211 127
857 869 19219 201
616 689 19222 89
166 491 19223 134
489 572 19236 1628
502 837 19341 10987
502 551 19342 9614
616 689 19356 84
366 411 19374 664
411 474 19374 93
548 601 19388 1411
640 686 19391 236
551 837 19404 9670
996 1001 19413 111
115 117 19438 175
61 621 19451 198
548 601 19520 85
122 228 19540 1477
228 240 19540 516
40 535 19546 72
611 721 19596 852
398 433 19609 271
366 433 19609 149
433 474 19609 149
310 349 19632 583
244 310 19632 583
629 710 19667 213
548 601 19678 90
1029 1030 19682 163
423 1041 19687 257
648 691 19696 1789
548 606 19696 1722
205 242 19724 554
934 950 19745 1009
40 535 19757 69
398 474 19777 317
366 398 19777 317
244 349 19802 1242
50 516 19820 67
389 1024 19844 284
467 1024 19845 286
762 1079 19860 106
611 629 19868 215
20 638 19891 1087
293 660 19912 60
0 53 19912 457
732 770 19916 1138
61 621 19963 305
197 219 19965 2612
367 468 20007 529
40 535 20036 136
366 474 20039 758
1013 1046 20076 87
411 463 20156 98
166 491 20162 125
216 1002 20163 177
640 686 20169 81
713 841 20178 1472
320 352 20188 2195
27 836 20238 144
1018 1040 20239 142
422 427 20256 2152
28 708 20257 394
63 653 20349 77
320 352 20411 142
99 962 20483 2743
735 828 20498 86
122 240 20524 1500
233 240 20524 234
166 491 20541 78
293 660 20547 110
488 511 20555 470
225 226 20572 1026
640 686 20594 90
0 104 20616 733
0 44 20616 733
367 394 20635 649
44 104 20640 1130
514 571 20664 1464
1 38 20690 86
516 535 20718 608
244 282 20718 155
163 235 20776 282
28 641 20786 101
370 1054 20790 292
488 537 20799 104
732 745 20801 607
1048 1075 20894 179
40 535 20903 177
641 722 20985 220
641 708 20985 220
610 641 20985 220
1042 1088 20989 159
366 406 21019 453
71 560 21029 364
551 607 21035 1053
537 599 21063 283
489 537 21063 283
122 233 21090 800
520 540 21119 131
61 621 21132 1026
855 986 21132 67
610 708 21162 926
708 722 21162 926
610 722 21229 1110
61 621 21274 129
489 599 21366 1337
732 750 21412 398
529 569 21479 62
679 691 21511 129
1 20 21514 196
40 535 21587 576
747 813 21637 1639
245 352 21644 66
117 602 21650 71
113 529 21742 83
273 686 21766 513
244 293 21797 487
293 320 21797 817
185 187 21798 85
40 535 21802 76
232 1000 21803 120
0 31 21804 102
741 818 21824 319
813 818 21824 214
732 818 21824 320
818 841 21824 1200
807 833 21838 912
514 571 21874 187
244 320 21878 568
122 150 21889 430
708 996 21927 194
689 996 21927 193
488 520 21935 575
741 841 21981 476
741 813 21981 372
732 741 21981 588
398 419 21992 115
140 149 22002 148
624 694 22007 336
611 624 22007 536
624 673 22007 536
616 708 22013 349
616 689 22018 1433
499 560 22022 92
857 906 22024 1193
857 860 22024 1062
209 225 22080 89
673 694 22105 434
611 694 22105 434
150 200 22125 211
611 673 22220 1124
520 541 22264 350
489 541 22264 924
732 841 22266 762
813 841 22266 656
33 41 22270 2662
409 991 22284 211
192 1052 22296 211
521 607 22339 949
527 607 22339 1259
553 607 22339 844
855 906 22340 321
855 860 22340 321
445 473 22361 253
113 118 22448 596
244 348 22496 148
610 659 22555 312
28 636 22555 295
28 639 22556 723
261 320 22579 436
732 813 22583 974
911 937 22595 182
366 387 22658 842
387 416 22658 204
181 212 22724 5482
1025 1037 22733 92
488 549 22753 307
376 487 22857 199
37 601 22895 92
122 180 22928 560
686 1045 22942 153
254 280 22986 1009
376 398 23027 122
876 953 23030 466
854 860 23055 736
854 866 23055 1233
854 906 23055 736
521 527 23095 1705
521 553 23095 1600
153 184 23106 69
436 466 23135 5157
370 436 23136 1304
499 542 23157 211
489 542 23157 759
542 560 23157 211
520 542 23157 759
416 445 23188 117
366 416 23188 734
499 560 23200 994
489 499 23200 254
499 520 23200 254
1 71 23227 98
542 742 23256 60
489 560 23294 348
489 520 23294 1380
264 1067 23304 205
520 560 23324 378
857 974 23343 138
20 877 23343 595
991 995 23363 201
337 673 23374 63
337 629 23381 70
28 690 23427 287
1007 1057 23430 123
59 691 23431 384
490 550 23492 294
551 601 23557 262
511 601 23557 262
527 553 23562 2067
636 639 23565 1299
610 636 23565 1029
366 445 23618 547
368 445 23618 112
499 537 23659 278
0 108 23673 566
697 706 23685 8136
490 520 23743 132
616 689 23803 1000
616 708 23804 996
122 212 23811 175
494 581 23821 350
489 581 23821 470
525 581 23821 350
698 726 23857 68
260 363 23861 196
244 260 23861 1032
1027 1049 23959 133
53 995 24029 276
610 639 24031 1495
489 525 24060 590
489 494 24060 590
514 572 24070 61
611 690 24071 670
689 708 24128 2466
366 368 24146 640
366 376 24146 137
368 376 24146 137
37 118 24147 907
857 927 24171 395
877 927 24171 395
339 723 24188 65
293 723 24189 66
417 460 24215 378
443 1039 24217 227
267 286 24222 385
105 1095 24279 271
101 1095 24279 271
857 877 24297 987
747 802 24332 1950
693 710 24388 550
324 363 24422 575
244 324 24422 575
264 363 24422 575
244 264 24422 575
488 522 24431 894
522 525 24431 384
494 522 24431 384
398 419 24452 89
264 324 24506 784
61 621 24512 2702
230 1066 24519 152
229 547 24547 135
140 149 24558 786
366 453 24563 443
611 693 24569 207
649 873 24594 409
584 828 24623 68
0 110 24640 187
244 363 24661 996
129 230 24693 171
520 590 24723 260
367 453 24761 214
453 480 24761 142
367 480 24772 153
28 696 24786 463
801 802 24824 507
802 827 24824 506
796 802 24824 221
802 853 24824 506
732 802 24824 507
489 547 24828 300
672 1047 24833 261
700 1047 24833 261
856 866 24845 1809
856 860 24845 1809
866 906 24845 2526
860 906 24845 3882
860 866 24861 2542
732 801 24899 891
801 827 24899 704
796 801 24899 296
801 853 24899 704
122 219 24899 878
366 480 24960 222
649 899 24969 368
649 952 24969 232
1 110 25005 379
855 935 25045 1281
877 935 25045 756
41 118 25049 292
0 81 25066 191
16 81 25066 83
747 831 25066 555
747 794 25066 308
669 989 25072 205
488 494 25086 1039
488 525 25086 1039
488 534 25086 591
488 563 25086 81
856 906 25111 2075
857 873 25111 533
873 899 25111 173
873 952 25111 173
367 480 25269 327
0 16 25358 375
305 365 25371 7233
421 1056 25396 175
122 229 25415 234
118 1061 25450 212
827 853 25471 1326
732 853 25471 1276
796 853 25471 868
1079 1081 25565 252
796 827 25570 967
732 827 25570 1375
821 827 25570 119
1006 1042 25578 115
1 43 25637 315
732 796 25647 1044
796 821 25647 196
1025 1093 25739 75
981 1085 25825 93
1005 1097 25847 62
85 86 25871 89
876 953 25914 1372
13 898 25932 1920
251 355 25993 147
951 1079 25994 250
549 1026 26055 156
521 1026 26055 156
855 877 26081 1792
264 332 26137 676
610 729 26149 1344
610 696 26149 1207
610 701 26149 1077
871 1057 26157 279
696 701 26192 1120
409 1081 26194 203
701 729 26210 1138
1018 1037 26210 183
244 365 26224 248
246 365 26224 84
305 365 26224 581
696 729 26244 1302
447 451 26298 620
