5,41,True,9,27
34,95,True,23,21
29,99,True,13,24
39,2,True,6,50
6,35,True,19,39
1,69,True,16,14
4,80,True,44,24
24,33,True,4,58
80,40,True,47,32
44,6,True,15,35
66,19,True,22,20
49,88,True,29,45
2,25,True,8,20
51,30,True,25,27
12,33,True,6,66
20,70,True,15,18
72,62,True,8,9
46,67,True,12,21
68,39,True,31,51
10,29,True,12,99
7,1,True,8,11
34,93,True,6,13
82,44,True,19,33
95,78,True,13,19
42,87,True,10,18
62,24,True,50,47
70,90,True,49,31
66,20,True,4,11
62,95,True,51,25
47,23,True,16,24
74,72,True,22,15
51,68,True,40,20
78,31,True,16,15
50,66,True,15,41
86,84,True,4,6
55,15,True,9,7
47,74,True,13,69
47,82,True,23,35
15,25,True,47,34
66,94,True,18,87
90,44,True,20,16
56,89,True,28,29
98,5,True,48,46
54,14,True,6,5
79,22,True,24,97
63,16,True,14,18
74,86,True,30,17
88,79,True,19,53
22,93,True,26,21
78,12,True,49,97
81,87,True,15,21
64,98,True,9,16
15,11,True,6,24
64,52,True,35,25
87,53,True,25,23
51,93,True,9,13
53,45,True,40,40
87,54,True,3,5
93,77,True,48,33
74,83,True,18,15
43,38,True,8,11
63,32,True,22,12
58,24,True,35,35
2,43,True,1,32
5,43,True,7,57
37,70,True,3,0
29,35,True,4,31
18,21,True,19,67
35,73,True,39,36
41,47,True,23,44
64,70,True,10,7
32,7,True,38,53
2,81,True,64,76
1,34,True,1,207
51,21,True,22,22
95,18,True,60,24
6,14,True,11,38
61,99,True,20,20
39,71,True,14,88
49,75,True,15,22
97,34,True,45,33
69,98,True,14,19
41,3,True,10,24
63,62,True,10,4
39,42,True,11,72
74,71,True,10,8
13,19,True,13,120
10,34,True,2,5
67,5,True,22,22
15,20,True,10,9
98,69,True,21,17
32,13,True,11,26
18,26,True,5,12
76,39,True,24,17
86,96,True,15,16
48,31,True,3,7
73,91,True,9,18
98,5,True,55,34
92,3,True,48,16
56,58,True,33,31
92,6,True,33,19
61,26,True,29,22
47,45,True,5,9
51,91,True,22,60
22,10,True,16,38
46,78,True,6,14
48,17,True,4,9
78,17,True,8,14
24,85,True,22,52
91,64,True,12,24
9,5,True,21,119
53,50,True,15,12
94,84,True,11,3
84,77,True,3,13
92,1,True,38,44
58,79,True,11,13
27,58,True,50,34
73,57,True,23,76
52,9,True,8,15
73,76,True,11,18
1,71,True,3,25
72,99,True,21,52
40,33,True,18,74
24,34,True,1,4
6,61,True,11,9
44,69,True,20,30
30,47,True,35,30
62,1,True,34,26
61,34,True,22,27
33,17,True,10,13
93,70,True,23,21
40,39,True,4,7
95,99,True,2,1
1,28,True,18,23
70,54,True,24,11
77,37,True,25,16
1,38,True,13,107
37,61,True,2,5
72,66,True,21,17
46,36,True,14,15
22,80,True,21,48
3,90,True,27,32
31,48,True,24,60
71,15,True,43,49
9,4,True,27,50
52,42,True,16,4
3,14,True,42,76
34,51,True,18,17
76,56,True,43,38
38,59,True,14,62
35,23,True,6,23
84,28,True,24,34
41,92,True,6,36
58,8,True,42,21
31,14,True,27,38
3,79,True,5,13
5,94,True,25,21
92,67,True,44,25
47,11,True,7,13
26,52,True,14,19
78,76,True,26,28
10,75,True,16,73
13,14,True,5,23
29,93,True,12,23
75,13,True,10,12
83,96,True,5,7
15,76,True,11,59
25,54,True,9,16
