146 44 453 
171 
-1 
-1 
23 147 47 172 142 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
72 69 71 138 141 72 
90 
295 214 71 
-1 
88 167 163 
333 43 
25 73 
40 171 72 
24 50 42 99 22 21 75 24 76 26 22 123 44 51 
-1 
20 21 21 25 22 24 43 21 49 23 23 25 23 22 25 21 27 24 22 25 25 24 23 45 26 22 
45 44 21 164 22 48 48 44 23 25 63 
75 93 175 49 136 24 
95 116 23 48 99 147 76 
-1 
-1 
415 96 
24 98 73 25 247 52 52 50 
-1 
22 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
416 50 24 
47 47 46 45 48 148 48 46 45 44 49 
322 
-1 
-1 
47 
98 44 186 
-1 
-1 
189 
114 
95 53 91 95 50 47 44 50 46 
502 
-1 
-1 
-1 
140 218 
97 45 
-1 
237 118 118 
400 
-1 
-1 
-1 
406 50 
-1 
364 
46 71 219 118 
326 
-1 
286 
97 
-1 
-1 
378 
-1 
23 
-1 
155 25 137 98 
-1 
345 50 
29 68 92 70 147 176 
-1 
-1 
-1 
-1 
-1 
183 51 47 296 
-1 
350 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
23 
-1 
-1 
310 
401 
-1 
280 
117 
-1 
207 
-1 
252 
-1 
19 490 
-1 
-1 
240 
-1 
98 99 23 
95 176 19 170 69 
-1 
219 121 119 168 
-1 
-1 
20 21 24 24 25 19 27 28 42 26 20 24 19 24 24 24 25 54 24 26 21 27 51 48 22 
23 
-1 
115 
-1 
50 
184 24 145 
-1 
288 193 
47 22 23 138 
-1 
-1 
-1 
128 17 83 199 
237 238 
-1 
479 
-1 
-1 
101 115 
76 
-1 
-1 
-1 
382 94 
-1 
-1 
-1 
-1 
-1 
285 
49 23 263 24 20 22 91 46 51 21 
-1 
133 
-1 
-1 
-1 
-1 
-1 
-1 
470 
-1 
-1 
14 7 10 7 5 9 5 21 11 7 10 33 10 10 21 12 14 11 7 26 8 34 6 10 16 8 7 15 8 10 6 14 18 6 7 10 7 23 6 9 12 7 6 18 10 9 12 33 9 6 11 4 8 16 9 17 10 3 11 
-1 
-1 
22 236 
-1 
89 
243 120 
-1 
-1 
-1 
48 
-1 
-1 
-1 
-1 
-1 
24 212 
-1 
-1 
-1 
-1 
323 
43 116 
-1 
525 
141 309 
-1 
-1 
123 71 21 48 25 68 220 
-1 
-1 
49 25 118 291 
-1 
335 
-1 
46 37 99 25 43 
-1 
-1 
300 97 
-1 
189 347 
170 
-1 
-1 
93 
-1 
92 100 229 73 
-1 
-1 
124 193 46 50 
-1 
-1 
100 
-1 
-1 
-1 
-1 
-1 
99 190 66 115 
-1 
96 
479 
-1 
-1 
-1 
425 
-1 
-1 
230 244 97 74 48 
24 67 79 49 47 76 118 42 20 49 47 44 
216 
-1 
-1 
49 
54 47 52 22 42 310 
236 49 
289 233 25 
-1 
73 
-1 
45 174 363 
-1 
169 50 201 
-1 
-1 
120 
-1 
-1 
-1 
-1 
423 
-1 
145 24 146 90 143 26 
-1 
-1 
-1 
-1 
-1 
96 195 
337 141 
-1 
-1 
50 37 52 192 23 95 48 23 23 99 
76 70 76 54 100 95 47 
-1 
-1 
-1 
216 257 
335 
-1 
44 45 47 145 45 46 47 89 46 43 
-1 
-1 
-1 
65 97 90 237 
-1 
235 120 
193 
300 
305 
-1 
-1 
432 
-1 
24 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
429 
49 22 51 26 23 40 47 21 45 24 47 50 19 21 51 20 22 23 25 23 
-1 
-1 
373 
-1 
233 144 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
237 
-1 
573 
-1 
-1 
95 
-1 
-1 
-1 
-1 
144 214 48 
-1 
-1 
-1 
-1 
109 450 126 
-1 
-1 
-1 
54 25 23 22 28 43 22 26 22 21 25 47 28 24 26 26 22 22 28 21 24 26 45 26 21 
-1 
291 
-1 
-1 
-1 
331 
-1 
-1 
-1 
43 94 460 27 
606 
-1 
-1 
-1 
-1 
-1 
-1 
98 45 96 49 46 46 47 46 48 44 46 
-1 
-1 
-1 
210 
-1 
-1 
339 
-1 
-1 
24 45 240 180 74 
-1 
-1 
42 92 48 
51 
212 89 48 
334 
-1 
-1 
-1 
-1 
169 129 
-1 
-1 
100 374 64 47 
138 141 
-1 
-1 
336 
-1 
-1 
-1 
290 
-1 
-1 
23 22 32 71 93 330 159 
514 
20 125 206 
-1 
120 
65 64 71 147 70 44 28 23 24 93 
40 47 145 175 46 59 20 40 59 
-1 
-1 
-1 
-1 
-1 
331 
24 
45 
236 473 
-1 
129 152 93 161 
-1 
24 261 
-1 
-1 
382 
416 271 
-1 
109 560 
-1 
9 4 2 10 3 14 4 15 11 4 11 50 48 9 20 9 2 14 15 7 4 20 94 9 21 17 21 13 17 100 3 2 7 4 4 5 4 15 18 28 
-1 
24 96 72 49 47 48 99 144 
-1 
24 77 54 62 174 
-1 
-1 
68 152 282 16 141 
-1 
-1 
-1 
-1 
220 97 319 
152 
48 
-1 
-1 
-1 
-1 
-1 
410 
495 46 123 
-1 
122 187 
-1 
-1 
-1 
-1 
-1 
-1 
15 
-1 
166 
616 44 
-1 
285 
-1 
72 19 
46 93 159 
-1 
677 
160 
-1 
251 105 
76 102 48 24 22 26 23 18 26 21 23 21 24 24 22 19 50 77 
20 340 128 95 
-1 
49 191 45 91 92 46 139 
-1 
-1 
169 
494 
146 71 123 169 76 23 
-1 
234 
48 288 222 23 46 28 
591 
167 194 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
568 
-1 
335 
-1 
-1 
-1 
72 74 72 73 72 73 73 71 76 
-1 
72 121 70 68 162 140 
156 313 
-1 
189 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
25 94 40 
-1 
-1 
427 57 
23 26 22 88 101 381 
-1 
98 141 147 94 
-1 
96 
-1 
120 
-1 
-1 
-1 
338 
-1 
360 
268 20 171 
-1 
247 
94 
-1 
428 
114 
-1 
-1 
-1 
-1 
-1 
45 47 23 25 98 315 43 23 
119 23 371 70 81 
-1 
95 189 
177 455 
430 
73 
-1 
336 
-1 
232 
71 431 101 
-1 
-1 
-1 
-1 
166 172 166 
-1 
-1 
-1 
47 
-1 
-1 
-1 
460 
481 119 
48 92 25 47 22 51 38 25 29 44 22 20 44 25 26 25 25 47 25 
-1 
-1 
-1 
-1 
46 
146 94 
-1 
-1 
-1 
-1 
-1 
92 
-1 
74 93 
243 174 
25 23 23 19 25 96 26 23 46 22 24 24 27 28 24 25 24 50 21 25 23 24 50 
-1 
-1 
69 
-1 
-1 
-1 
198 
290 
-1 
20 22 26 24 25 22 24 22 22 25 23 20 24 25 24 21 23 25 23 24 22 28 23 25 22 26 23 24 20 
45 51 145 49 
236 
-1 
-1 
-1 
44 123 49 91 91 24 72 22 19 73 
144 72 
-1 
-1 
24 48 22 25 23 48 72 26 24 25 20 20 28 21 71 45 25 23 26 27 18 24 
72 157 
-1 
-1 
111 248 116 
119 
220 
-1 
99 144 273 171 
-1 
365 44 21 
503 
-1 
-1 
196 48 52 93 74 25 72 25 52 71 
-1 
-1 
318 
47 94 48 95 97 49 47 
-1 
42 50 175 20 22 223 
-1 
-1 
-1 
435 
167 167 
-1 
-1 
675 
-1 
-1 
-1 
276 49 109 
-1 
-1 
-1 
52 47 23 24 49 28 23 46 22 30 25 25 46 23 25 48 25 28 26 27 21 26 
-1 
-1 
18 
98 192 46 144 
-1 
336 
-1 
470 
-1 
-1 
-1 
-1 
-1 
-1 
274 
-1 
22 216 
-1 
94 210 187 
223 
444 17 
-1 
-1 
-1 
-1 
180 
-1 
-1 
-1 
-1 
-1 
367 
246 
-1 
-1 
-1 
-1 
25 
-1 
-1 
279 
-1 
-1 
24 124 171 49 46 25 100 97 
-1 
286 70 
-1 
-1 
-1 
-1 
141 52 353 44 46 26 
-1 
-1 
627 
212 
-1 
-1 
-1 
-1 
-1 
47 
-1 
-1 
146 
-1 
-1 
94 148 57 75 47 93 197 
-1 
-1 
-1 
565 
-1 
165 
-1 
-1 
-1 
-1 
148 71 73 283 77 
-1 
-1 
-1 
234 247 
170 
-1 
-1 
-1 
-1 
-1 
336 
-1 
-1 
-1 
-1 
73 67 74 24 21 75 183 24 
-1 
243 
142 
68 
25 219 130 
-1 
99 355 47 89 
-1 
-1 
-1 
96 144 
10 33 130 40 74 19 105 100 28 17 
35 6 19 12 4 48 23 16 24 18 19 23 8 22 7 43 20 16 3 5 75 25 43 17 12 19 9 20 2 41 9 24 37 
-1 
-1 
-1 
-1 
-1 
115 112 91 224 
-1 
216 401 
-1 
294 
-1 
24 97 
-1 
-1 
12 5 68 391 25 143 
318 100 92 
49 
-1 
169 170 167 
24 
23 192 69 72 147 99 27 
-1 
543 44 
-1 
118 
-1 
-1 
-1 
140 71 199 
-1 
94 
47 143 147 
-1 
-1 
-1 
-1 
162 49 22 43 67 
73 48 18 49 25 47 289 144 
-1 
-1 
103 
372 
-1 
-1 
-1 
-1 
72 
69 
-1 
-1 
-1 
-1 
205 162 123 
-1 
-1 
388 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
309 125 188 
241 69 
-1 
238 
-1 
-1 
-1 
70 77 145 67 
-1 
-1 
-1 
50 95 
-1 
-1 
142 191 96 97 
-1 
194 
294 
19 70 46 24 25 42 97 177 25 89 
-1 
-1 
49 93 243 145 
110 24 228 
71 70 69 
-1 
250 
-1 
93 302 186 
-1 
-1 
48 133 
92 48 93 71 226 21 26 
-1 
528 
-1 
-1 
-1 
119 359 
173 
-1 
-1 
22 94 97 
196 
-1 
-1 
-1 
51 46 116 167 22 142 
273 
-1 
168 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
20 
-1 
244 
334 
26 
-1 
206 
-1 
-1 
-1 
339 
676 
-1 
213 143 47 16 14 129 60 
-1 
-1 
-1 
210 89 125 24 
-1 
-1 
-1 
-1 
25 44 26 186 22 74 21 22 89 53 72 25 
-1 
-1 
-1 
-1 
-1 
-1 
25 
146 275 75 
-1 
55 18 133 50 29 10 12 2 9 3 8 45 14 17 15 5 3 18 2 29 21 36 39 33 5 47 4 5 6 20 12 35 2 
-1 
69 44 74 25 48 26 44 23 54 27 99 
-1 
-1 
-1 
-1 
121 53 2 11 29 6 12 28 75 5 14 8 22 6 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
9 24 20 56 7 73 9 7 64 19 2 218 33 5 9 41 43 36 
-1 
-1 
-1 
-1 
-1 
-1 
50 172 92 10 26 108 
-1 
140 365 
-1 
-1 
70 
-1 
46 68 25 45 96 77 25 25 
499 142 82 
-1 
-1 
248 48 
-1 
116 66 22 53 
-1 
276 
-1 
-1 
240 
146 
-1 
190 
-1 
-1 
27 96 337 
-1 
-1 
475 126 
-1 
-1 
20 22 25 44 149 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
67 
107 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
138 294 49 197 
-1 
-1 
-1 
-1 
-1 
-1 
94 95 
-1 
-1 
49 46 236 119 148 
259 
-1 
28 19 105 192 204 
117 125 24 97 
-1 
-1 
23 50 114 52 
201 48 
115 73 
214 24 90 95 76 114 23 
210 
-1 
-1 
-1 
-1 
110 62 105 23 12 52 43 84 23 53 52 
67 264 142 
25 
-1 
27 45 47 24 45 70 21 22 119 169 
-1 
-1 
436 
-1 
-1 
-1 
123 259 
-1 
-1 
-1 
333 
-1 
48 145 72 25 71 69 91 
-1 
-1 
-1 
19 6 104 34 
-1 
-1 
-1 
-1 
291 
-1 
-1 
120 47 41 170 124 94 48 
-1 
-1 
191 95 196 51 
-1 
-1 
51 
102 103 237 191 
-1 
74 243 21 26 
-1 
-1 
174 123 120 144 24 
-1 
466 
-1 
-1 
72 255 95 
67 
-1 
391 
547 73 73 
-1 
-1 
-1 
-1 
-1 
-1 
96 198 98 94 
-1 
-1 
380 120 85 72 
192 70 361 73 
-1 
-1 
25 
-1 
-1 
143 
-1 
-1 
-1 
426 45 51 72 21 
-1 
-1 
94 50 379 99 47 
47 
329 51 50 41 116 
264 23 48 
389 
-1 
-1 
-1 
-1 
-1 
-1 
148 292 
382 
-1 
-1 
320 
-1 
-1 
244 
249 382 
-1 
263 
254 25 
-1 
-1 
-1 
254 
499 91 
-1 
169 168 
-1 
474 94 
-1 
-1 
353 
-1 
120 
517 
-1 
-1 
21 20 174 
-1 
-1 
-1 
21 26 24 27 20 27 21 27 21 24 24 25 23 23 23 25 26 52 23 23 49 21 
382 
-1 
-1 
-1 
-1 
145 
67 46 116 
-1 
-1 
23 48 46 264 95 
-1 
-1 
-1 
-1 
-1 
-1 
32 
-1 
204 
-1 
195 
47 65 24 156 23 40 
-1 
-1 
164 337 
451 
-1 
51 72 
-1 
-1 
-1 
-1 
-1 
150 
-1 
-1 
-1 
-1 
49 75 149 288 
39 32 
25 
167 
-1 
-1 
-1 
-1 
-1 
98 36 
-1 
-1 
44 
-1 
-1 
-1 
139 23 73 266 
-1 
-1 
-1 
234 
78 
173 
-1 
315 73 
110 427 
217 
29 24 166 263 48 
-1 
50 95 26 72 49 
-1 
-1 
95 
-1 
-1 
-1 
93 93 
26 64 242 234 
514 28 19 23 28 
-1 
-1 
248 
-1 
-1 
145 25 168 
47 44 47 48 48 149 48 47 94 
-1 
-1 
476 
-1 
523 
-1 
-1 
118 71 28 23 93 24 23 21 25 28 21 19 24 121 22 26 
-1 
-1 
152 305 
45 25 70 23 72 21 24 44 24 23 43 23 180 27 21 
21 27 29 28 73 268 21 
-1 
-1 
-1 
338 
-1 
-1 
94 332 
-1 
-1 
-1 
-1 
-1 
209 
21 
-1 
-1 
-1 
543 50 
-1 
-1 
-1 
143 43 
23 
67 5 4 33 34 25 49 19 8 2 25 18 48 31 38 3 3 9 70 132 20 
-1 
-1 
-1 
-1 
69 
231 2 79 20 141 
271 
-1 
239 353 
312 
-1 
71 24 376 26 24 22 
462 
-1 
498 
-1 
-1 
-1 
-1 
-1 
47 93 70 96 
48 141 49 50 51 143 
-1 
-1 
-1 
-1 
-1 
-1 
120 93 74 237 
310 
292 
-1 
-1 
50 256 173 
-1 
-1 
39 
-1 
-1 
-1 
-1 
-1 
-1 
166 
269 102 
-1 
-1 
-1 
-1 
-1 
-1 
112 
48 65 
-1 
421 
-1 
329 
213 
-1 
53 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
310 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
95 
-1 
-1 
-1 
-1 
87 
349 
-1 
-1 
-1 
251 21 
43 88 74 78 100 23 24 73 24 
-1 
-1 
-1 
291 
191 52 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
147 262 
-1 
25 212 105 
-1 
-1 
71 48 
192 
-1 
-1 
-1 
-1 
146 24 367 
-1 
-1 
-1 
-1 
-1 
95 
-1 
-1 
-1 
142 
-1 
-1 
-1 
-1 
-1 
-1 
116 
-1 
-1 
167 
-1 
-1 
-1 
-1 
-1 
335 
-1 
-1 
-1 
-1 
216 
-1 
24 141 
-1 
-1 
-1 
-1 
52 
-1 
-1 
-1 
-1 
-1 
45 21 
92 239 
75 297 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
141 
226 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
168 20 
-1 
-1 
-1 
48 
97 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
50 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
94 197 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
29 69 215 
-1 
-1 
-1 
-1 
-1 
-1 
48 
-1 
-1 
-1 
-1 
-1 
-1 
155 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
50 
-1 
25 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
25 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
48 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
-1 
